bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	11	16	Now these <b>were</b> the generations of Terah: Terah begat Abram, Nahor, and Haran; and Haran begat Lot.	11	27	Now these <b>are</b> the generations of Terah: Terah begat Abram, Nahor, and Haran; and Haran begat Lot.
1	11	17	And Haran died before his father Terah in the land of his nativity, in Ur of the Chaldees.	11	28	And Haran died before his father Terah in the land of his nativity, in Ur of the Chaldees.
1	11	18	And Abram and Nahor took them wives; <b>and</b> the name of Abram's wife was Sarai; and the name of Nahor's wife, Milcah, the daughter of Haran, the father of Milcah and the father of Iscah;	11	29	And Abram and Nahor took them wives: the name of Abram's wife was Sarai; and the name of Nahor's wife, Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.
1	null	null	but Sarai was barren, <b>and</b> she <b>bare</b> no child.	11	30	But Sarai was barren; she <b>had</b> no child.
1	11	19	And Terah took Abram, his son, and Lot, the son of Haran, his son's son, and Sarai, his daughter-in-law, his son Abram's wife, and went forth with them from Ur of the Chaldees to go into the land of Canaan; and they came unto Haran and dwelt there.	11	31	And Terah took Abram his son, and Lot the son of Haran his son's son, and Sarai his daughter-in-law, his son Abram's wife; and <b>they</b> went forth with them from Ur of the Chaldees, to go into the land of Canaan; and they came unto Haran, and dwelt there.
1	11	20	And the days of Terah were two hundred and five years; and Terah died in Haran.	11	32	And the days of Terah were two hundred and five years: and Terah died in Haran.
1	12	1	Now the Lord had said unto Abram, Get thee out of thy country, and from thy kindred, and from thy father's house unto a land that I will show thee;	12	1	Now the LORD had said unto Abram, Get thee out of thy country, and from thy kindred, and from thy father's house, unto a land that I will show thee:
1	12	2	And I will make of thee a great nation, and I will bless thee and make thy name great; and thou shalt be a blessing;	12	2	And I will make of thee a great nation, and I will bless thee, and make thy name great; and thou shalt be a blessing:
1	null	null	and I will bless them that bless thee and curse <b>them</b> that <b>curse</b> thee; and in thee shall <b>the</b> families of the earth be blessed.	12	3	And I will bless them that bless thee, and curse <b>him</b> that <b>curseth</b> thee: and in thee shall <b>all</b> families of the earth be blessed.
1	12	3	So Abram departed, as the Lord had spoken unto him; and Lot went with him. And Abram was seventy and five years old when he departed out of Haran.	12	4	So Abram departed, as the LORD had spoken unto him; and Lot went with him: and Abram was seventy and five years old when he departed out of Haran.
1	12	4	And Abram took Sarai, his wife, and Lot, his brother's son, and all their substance that they had gathered, and the souls that they had gotten in Haran; and they went forth to go into the land of Canaan; and into the land of Canaan they came.	12	5	And Abram took Sarai his wife, and Lot his brother's son, and all their substance that they had gathered, and the souls that they had gotten in Haran; and they went forth to go into the land of Canaan; and into the land of Canaan they came.
1	12	5	And Abram passed through the land unto the place of Sichem <b>and</b> the plain of Moreh. And the Canaanites <b>were</b> then in the land.	12	6	And Abram passed through the land unto the place of Sichem, <b>unto</b> the plain of Moreh. And the Canaanite <b>was</b> then in the land.
1	12	6	And the Lord appeared unto Abram, and said, Unto thy seed will I give this land. And there builded he an altar unto the Lord, who appeared unto him.	12	7	And the LORD appeared unto Abram, and said, Unto thy seed will I give this land: and there builded he an altar unto the LORD, who appeared unto him.
1	12	7	And he removed from thence unto a mountain on the east of Bethel, and pitched his tent, <b>leaving</b> Bethel on the west; and Hai <b>was</b> on the east. And there he builded an altar unto the Lord and called upon the name of the Lord.	12	8	And he removed from thence unto a mountain on the east of Bethel, and pitched his tent, <b>having</b> Bethel on the west, and Hai on the east: and there he builded an altar unto the LORD, and called upon the name of the LORD.
1	null	null	And Abram journeyed, going on still toward the south.	12	9	And Abram journeyed, going on still toward the south.
1	12	8	And there was a famine in the land; and Abram went down into Egypt to sojourn there, for the famine <b>became</b> grievous in the land.	12	10	And there was a famine in the land: and Abram went down into Egypt to sojourn there; for the famine <b>was</b> grievous in the land.
1	12	9	And it came to pass, when he was come near to enter into Egypt, that he said unto Sarai, his wife, Behold, now I know <b>thee to be</b> a fair woman to look upon;	12	11	And it came to pass, when he was come near to enter into Egypt, that he said unto Sarai his wife, Behold now, I know <b>that thou art</b> a fair woman to look upon:
1	null	null	therefore, it shall come to pass, when the Egyptians shall see thee, that they shall say, This is his wife. And they will kill me, but they will save thee alive.	12	12	Therefore it shall come to pass, when the Egyptians shall see thee, that they shall say, This is his wife: and they will kill me, but they will save thee alive.
1	null	null	Say, I pray thee, <b>unto them, I am his</b> sister, that it may be well with me for thy sake, and my soul shall live because of thee.	12	13	Say, I pray thee, <b>thou art my</b> sister: that it may be well with me for thy sake; and my soul shall live because of thee.
1	12	10	And it came to pass that when Abram was come into Egypt, the Egyptians beheld the woman, that she was very fair.	12	14	And it came to pass, that, when Abram was come into Egypt, the Egyptians beheld the woman that she was very fair.
1	12	11	The princes also of Pharaoh saw her and <b>commanded</b> her <b>to be brought</b> before Pharaoh; and the woman was taken into Pharaoh's house.	12	15	The princes also of Pharaoh saw her, and <b>commended</b> her before Pharaoh: and the woman was taken into Pharaoh's house.
1	12	12	And he entreated Abram well for her sake; and he had sheep, and oxen, and he asses, and menservants, and maidservants, and she asses, and camels.	12	16	And he entreated Abram well for her sake: and he had sheep, and oxen, and he asses, and menservants, and maidservants, and she asses, and camels.
1	12	13	And the Lord plagued Pharaoh and his house with great plagues because of Sarai, Abram's wife.	12	17	And the LORD plagued Pharaoh and his house with great plagues because of Sarai Abram's wife.
1	12	14	And Pharaoh called Abram and said, What hast thou done unto me <b>in</b> this <b>thing</b>? Why didst thou not tell me that she was thy wife?	12	18	And Pharaoh called Abram, and said, What is this that thou hast done unto me? why didst thou not tell me that she was thy wife?
1	null	null	Why saidst thou, She is my sister? So I might have taken her <b>unto</b> me to wife. Now therefore, behold, <b>I say unto thee</b>, Take thy wife and go thy way.	12	19	Why saidst thou, She is my sister? so I might have taken her <b>to</b> me to wife: now therefore behold thy wife, take <b>her</b>, and go thy way.
1	12	15	And Pharaoh commanded men concerning him; and they sent him away, and his wife, and all that he had.	12	20	And Pharaoh commanded <b>his</b> men concerning him: and they sent him away, and his wife, and all that he had.
1	13	1	And Abram went up out of Egypt, he, and his wife, and all that he had, and Lot with him, <b>unto</b> the south.	13	1	And Abram went up out of Egypt, he, and his wife, and all that he had, and Lot with him, <b>into</b> the south.
1	null	null	And Abram was very rich in cattle, in silver, and in gold.	13	2	And Abram was very rich in cattle, in silver, and in gold.
1	13	2	And he went on his <b>journey</b> from the south, even to Bethel, unto the place where his tent had been at the beginning, between Bethel and Hai,	13	3	And he went on his <b>journeys</b> from the south even to Bethel, unto the place where his tent had been at the beginning, between Bethel and Hai;
1	null	null	unto the place of the altar which he had made there at the first; and there Abram called on the name of the Lord.	13	4	Unto the place of the altar, which he had made there at the first: and there Abram called on the name of the LORD.
1	13	3	And Lot also, which went with Abram, had flocks, and herds, and tents.	13	5	And Lot also, which went with Abram, had flocks, and herds, and tents.
1	13	4	And the land was not able to bear them, that they might dwell together; for their substance was great, so that they could not dwell together.	13	6	And the land was not able to bear them, that they might dwell together: for their substance was great, so that they could not dwell together.
1	13	5	And there was a strife between the herdmen of Abram's cattle and the herdmen of Lot's cattle, <b>that they could not dwell together.</b> 13:5 And the Canaanite and the Perizzite dwelled then in the land.	13	7	And there was a strife between the herdmen of Abram's cattle and the herdmen of Lot's cattle: and the Canaanite and the Perizzite dwelled then in the land.
1	13	6	And Abram said unto Lot, Let there be no strife, I pray thee, between me and thee and between my herdmen and thy herdmen; for we <b>are</b> brethren.	13	8	And Abram said unto Lot, Let there be no strife, I pray thee, between me and thee, and between my herdmen and thy herdmen; for we <b>be</b> brethren.
1	13	7	Is not the whole land before thee? Separate thyself, I pray thee, from me; if thou <b>go to</b> the left hand, then I will go to the right; if thou <b>go</b> to the right hand, then I will go to the left.	13	9	Is not the whole land before thee? separate thyself, I pray thee, from me: if thou <b>wilt take</b> the left hand, then I will go to the right; <b>or</b> if thou <b>depart</b> to the right hand, then I will go to the left.
